text	category	star_rating	sentiment	template	action
The anthology was a standard read with no surprises. Some sections were stronger than others.	Media & Publishing	3	neutral	The {media_type} {action}. {detail}.	was a standard read with no surprises
After reading the digital edition on health and wellness, I found it covered the basics adequately. It had a few interesting points buried in filler.	Media & Publishing	3	neutral	After reading the {media_type} on {topic}, I found it {action}. {detail}.	covered the basics adequately
The spa treatment at a cruise ship in the Caribbean was beautifully organized. It was about what you would expect for the price.	Travel & Vacation	4	positive	The {aspect} at {location} {action}. {detail}.	was beautifully organized
The online journal set a new standard for the genre. The price-to-value ratio is excellent.	Media & Publishing	4	positive	The {media_type} {action}. {qualifier}.	set a new standard for the genre
During our stay, the spa treatment ruined the entire vacation. I would not recommend this to anyone.	Travel & Vacation	2	negative	During our stay, the {aspect} {action}. {recommendation}.	ruined the entire vacation
The digital edition was a standout piece of journalism. The depth of analysis was remarkable.	Media & Publishing	5	positive	The {media_type} {action}. {detail}.	was a standout piece of journalism
Overall the spa treatment was nothing special. A mid-range option after comparing prices.	Travel & Vacation	3	neutral	Overall the {aspect} {action}. {qualifier}.	was nothing special
I picked up weekly digest by a team of investigators and it was the worst publication I have read.	Media & Publishing	1	negative	I picked up {media_type} by {creator} and it {action}.	was the worst publication I have read
Overall the pool area was beautifully organized. A last-minute deal online.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	was beautifully organized
The check-in process was acceptable but unremarkable, which really shaped our adventure experience.	Travel & Vacation	3	neutral	The {aspect} {action}, which really shaped our {trip_type} experience.	was acceptable but unremarkable
As a casual reader, I think this special report wasted my time completely.	Media & Publishing	2	negative	As a {reader_type}, I think this {media_type} {action}.	wasted my time completely
I picked up online journal by a team of investigators and it offered fresh and insightful content.	Media & Publishing	4	positive	I picked up {media_type} by {creator} and it {action}.	offered fresh and insightful content
During our stay, the tour guide exceeded all my expectations. Highly recommend for families.	Travel & Vacation	5	positive	During our stay, the {aspect} {action}. {recommendation}.	exceeded all my expectations
The online journal was beautifully written and polished. The arguments fell apart under any scrutiny.	Media & Publishing	4	positive	The {media_type} {action}. {detail}.	was beautifully written and polished
The digital edition was forgettable but not terrible. It had a few interesting points buried in filler.	Media & Publishing	3	neutral	The {media_type} {action}. {detail}.	was forgettable but not terrible
As a professional in the field, I think this online journal covered the basics adequately.	Media & Publishing	3	neutral	As a {reader_type}, I think this {media_type} {action}.	covered the basics adequately
After reading the weekly digest on climate change, I found it kept me hooked from start to finish. The illustrations and layout were top-notch.	Media & Publishing	4	positive	After reading the {media_type} on {topic}, I found it {action}. {detail}.	kept me hooked from start to finish
For a family trip, the customer service was spotless and well-maintained.	Travel & Vacation	5	positive	For a {trip_type} trip, the {aspect} {action}.	was spotless and well-maintained
I visited a city hotel in Tokyo and the airport transfer was acceptable but unremarkable.	Travel & Vacation	3	neutral	I visited {location} and the {aspect} {action}.	was acceptable but unremarkable
We booked a premium package and it was worth it and the tour guide was beautifully organized.	Travel & Vacation	4	positive	We booked {qualifier} and the {aspect} {action}.	was beautifully organized
As a regular subscriber, I think this newsletter offered fresh and insightful content.	Media & Publishing	4	positive	As a {reader_type}, I think this {media_type} {action}.	offered fresh and insightful content
The editorial quality of the special report set a new standard for the genre. Perfect for a long flight or commute.	Media & Publishing	4	positive	The editorial quality of the {media_type} {action}. {recommendation}.	set a new standard for the genre
For anyone interested in space exploration, this online journal was forgettable but not terrible.	Media & Publishing	3	neutral	For anyone interested in {topic}, this {media_type} {action}.	was forgettable but not terrible
Overall the tour guide made the whole trip worthwhile. A mid-range option after comparing prices.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	made the whole trip worthwhile
Overall the tour guide felt like a dream come true. A package deal for our anniversary and it delivered.	Travel & Vacation	4	positive	Overall the {aspect} {action}. {qualifier}.	felt like a dream come true
I picked up special report by a well-known columnist and it kept me hooked from start to finish.	Media & Publishing	5	positive	I picked up {media_type} by {creator} and it {action}.	kept me hooked from start to finish
The flight experience was dirty and poorly maintained, which really shaped our budget experience.	Travel & Vacation	1	negative	The {aspect} {action}, which really shaped our {trip_type} experience.	was dirty and poorly maintained
The spa treatment ruined the entire vacation, which really shaped our romantic experience.	Travel & Vacation	1	negative	The {aspect} {action}, which really shaped our {trip_type} experience.	ruined the entire vacation
During our stay, the breakfast buffet met basic expectations. Fine if you manage your expectations.	Travel & Vacation	3	neutral	During our stay, the {aspect} {action}. {recommendation}.	met basic expectations
The editorial quality of the digital edition was a standard read with no surprises. Decent enough to skim on a lazy afternoon.	Media & Publishing	3	neutral	The editorial quality of the {media_type} {action}. {recommendation}.	was a standard read with no surprises
The digital edition set a new standard for the genre. It is a standout choice for newcomers and experts alike.	Media & Publishing	4	positive	The {media_type} {action}. {qualifier}.	set a new standard for the genre
After reading the weekly digest on global economics, I found it was forgettable but not terrible. It had a few interesting points buried in filler.	Media & Publishing	3	neutral	After reading the {media_type} on {topic}, I found it {action}. {detail}.	was forgettable but not terrible
The anthology was clickbait with no real substance. The arguments fell apart under any scrutiny.	Media & Publishing	1	negative	The {media_type} {action}. {detail}.	was clickbait with no real substance
I subscribed for the cultural history coverage and the newspaper was misleading and full of bias.	Media & Publishing	1	negative	I subscribed for the {topic} coverage and the {media_type} {action}.	was misleading and full of bias
The anthology was an engaging and captivating read. Some sections were stronger than others.	Media & Publishing	4	positive	The {media_type} {action}. {detail}.	was an engaging and captivating read
The anthology was an engaging and captivating read. The research behind the piece was impeccable.	Media & Publishing	5	positive	The {media_type} {action}. {detail}.	was an engaging and captivating read
The customer service was spotless and well-maintained. We could hear noise all night long.	Travel & Vacation	4	positive	The {aspect} {action}. {detail}.	was spotless and well-maintained
The beach access made the whole trip worthwhile. We had no complaints whatsoever.	Travel & Vacation	5	positive	The {aspect} {action}. {detail}.	made the whole trip worthwhile
After reading the weekly digest on space exploration, I found it had zero editorial quality. The arguments fell apart under any scrutiny.	Media & Publishing	1	negative	After reading the {media_type} on {topic}, I found it {action}. {detail}.	had zero editorial quality
I picked up magazine by a well-known columnist and it wasted my time completely.	Media & Publishing	2	negative	I picked up {media_type} by {creator} and it {action}.	wasted my time completely
The editorial quality of the anthology felt lazy and poorly researched. Perfect for a long flight or commute.	Media & Publishing	2	negative	The editorial quality of the {media_type} {action}. {recommendation}.	felt lazy and poorly researched
We booked a mid-range option after comparing prices and the hotel room met basic expectations.	Travel & Vacation	3	neutral	We booked {qualifier} and the {aspect} {action}.	met basic expectations
This podcast transcript about cultural history offered fresh and insightful content. One of the best things I have read this year.	Media & Publishing	5	positive	This {media_type} about {topic} {action}. {recommendation}.	offered fresh and insightful content
After three days at a mountain lodge in the Alps, I can say the breakfast buffet was dirty and poorly maintained.	Travel & Vacation	2	negative	After {duration} at {location}, I can say the {aspect} {action}.	was dirty and poorly maintained
For anyone interested in modern politics, this special report was clickbait with no real substance.	Media & Publishing	1	negative	For anyone interested in {topic}, this {media_type} {action}.	was clickbait with no real substance
During our stay, the customer service felt like a dream come true. I tell everyone about this place.	Travel & Vacation	4	positive	During our stay, the {aspect} {action}. {recommendation}.	felt like a dream come true
The breakfast buffet at a boutique hotel in Paris was overpriced and underwhelming. The photos online were misleading.	Travel & Vacation	1	negative	The {aspect} at {location} {action}. {detail}.	was overpriced and underwhelming
The pool area at a safari camp in Kenya was a truly memorable experience. Everything was exactly as advertised.	Travel & Vacation	5	positive	The {aspect} at {location} {action}. {detail}.	was a truly memorable experience
As a professional in the field, I think this online journal covered the basics adequately.	Media & Publishing	3	neutral	As a {reader_type}, I think this {media_type} {action}.	covered the basics adequately
As a first-time buyer, I think this online journal was the worst publication I have read.	Media & Publishing	2	negative	As a {reader_type}, I think this {media_type} {action}.	was the worst publication I have read
The room service fell far below expectations, which really shaped our adventure experience.	Travel & Vacation	1	negative	The {aspect} {action}, which really shaped our {trip_type} experience.	fell far below expectations
For anyone interested in modern politics, this quarterly review was beautifully written and polished.	Media & Publishing	4	positive	For anyone interested in {topic}, this {media_type} {action}.	was beautifully written and polished
The editorial quality of the weekly digest was the worst publication I have read. Read it if you have nothing else on your list.	Media & Publishing	2	negative	The editorial quality of the {media_type} {action}. {recommendation}.	was the worst publication I have read
For anyone interested in space exploration, this podcast transcript was riddled with errors and typos.	Media & Publishing	1	negative	For anyone interested in {topic}, this {media_type} {action}.	was riddled with errors and typos
The tour guide was the worst I have ever seen. We could hear noise all night long.	Travel & Vacation	1	negative	The {aspect} {action}. {detail}.	was the worst I have ever seen
The weekly digest was the worst publication I have read. It is overpriced for what you actually get.	Media & Publishing	2	negative	The {media_type} {action}. {qualifier}.	was the worst publication I have read
The tour guide ruined the entire vacation. We could hear noise all night long.	Travel & Vacation	1	negative	The {aspect} {action}. {detail}.	ruined the entire vacation
This magazine about climate change was clickbait with no real substance. Avoid unless you enjoy being frustrated.	Media & Publishing	2	negative	This {media_type} about {topic} {action}. {recommendation}.	was clickbait with no real substance
The room service at a cruise ship in the Caribbean ruined the entire vacation. There were several issues during our stay.	Travel & Vacation	2	negative	The {aspect} at {location} {action}. {detail}.	ruined the entire vacation
Compared to other places, the spa treatment here fell far below expectations. Great for couples looking for a getaway.	Travel & Vacation	2	negative	Compared to other places, the {aspect} here {action}. {recommendation}.	fell far below expectations
Compared to other places, the customer service here exceeded all my expectations. Highly recommend for families.	Travel & Vacation	4	positive	Compared to other places, the {aspect} here {action}. {recommendation}.	exceeded all my expectations
Overall the tour guide made the whole trip worthwhile. The cheapest option and it showed.	Travel & Vacation	4	positive	Overall the {aspect} {action}. {qualifier}.	made the whole trip worthwhile
The editorial quality of the magazine had zero editorial quality. Only useful as a doorstop.	Media & Publishing	1	negative	The editorial quality of the {media_type} {action}. {recommendation}.	had zero editorial quality
Compared to other places, the flight experience here was overpriced and underwhelming. I wish I had read the bad reviews first.	Travel & Vacation	1	negative	Compared to other places, the {aspect} here {action}. {recommendation}.	was overpriced and underwhelming
Overall the check-in process was overpriced and underwhelming. Based on fake positive reviews.	Travel & Vacation	1	negative	Overall the {aspect} {action}. {qualifier}.	was overpriced and underwhelming
The podcast transcript was riddled with errors and typos. It had a few interesting points buried in filler.	Media & Publishing	2	negative	The {media_type} {action}. {detail}.	was riddled with errors and typos
During our stay, the tour guide made the whole trip worthwhile. Worth every penny for the experience.	Travel & Vacation	5	positive	During our stay, the {aspect} {action}. {recommendation}.	made the whole trip worthwhile
Overall the pool area provided outstanding service. Through a trusted travel agent.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	provided outstanding service
The pool area exceeded all my expectations. The staff went above and beyond.	Travel & Vacation	5	positive	The {aspect} {action}. {detail}.	exceeded all my expectations
I picked up weekly digest by an independent journalist and it was a standout piece of journalism.	Media & Publishing	4	positive	I picked up {media_type} by {creator} and it {action}.	was a standout piece of journalism
The pool area met basic expectations, which really shaped our solo experience.	Travel & Vacation	3	neutral	The {aspect} {action}, which really shaped our {trip_type} experience.	met basic expectations
The latest quarterly review from a nonprofit newsroom had zero editorial quality.	Media & Publishing	2	negative	The latest {media_type} from {publisher} {action}.	had zero editorial quality
The online journal was misleading and full of bias. Fact-checking seemed to be an afterthought.	Media & Publishing	2	negative	The {media_type} {action}. {detail}.	was misleading and full of bias
I picked up weekly digest by an independent journalist and it had some interesting parts but dragged.	Media & Publishing	3	neutral	I picked up {media_type} by {creator} and it {action}.	had some interesting parts but dragged
The anthology had some interesting parts but dragged. The writing was serviceable but not memorable.	Media & Publishing	3	neutral	The {media_type} {action}. {detail}.	had some interesting parts but dragged
During our stay, the airport transfer was a complete disappointment. Only book this if you have no other options.	Travel & Vacation	1	negative	During our stay, the {aspect} {action}. {recommendation}.	was a complete disappointment
As a regular subscriber, I think this anthology kept me hooked from start to finish.	Media & Publishing	5	positive	As a {reader_type}, I think this {media_type} {action}.	kept me hooked from start to finish
During our stay, the room service was decent for the price. Fine if you manage your expectations.	Travel & Vacation	3	neutral	During our stay, the {aspect} {action}. {recommendation}.	was decent for the price
I picked up newspaper by a veteran reporter and it was clickbait with no real substance.	Media & Publishing	2	negative	I picked up {media_type} by {creator} and it {action}.	was clickbait with no real substance
This newsletter about space exploration had zero editorial quality. Not worth the subscription price.	Media & Publishing	2	negative	This {media_type} about {topic} {action}. {recommendation}.	had zero editorial quality
As a casual reader, I think this special report was riddled with errors and typos.	Media & Publishing	1	negative	As a {reader_type}, I think this {media_type} {action}.	was riddled with errors and typos
The editorial quality of the online journal felt lazy and poorly researched. Only useful as a doorstop.	Media & Publishing	1	negative	The editorial quality of the {media_type} {action}. {recommendation}.	felt lazy and poorly researched
After a full week at a city hotel in Tokyo, I can say the customer service exceeded all my expectations.	Travel & Vacation	4	positive	After {duration} at {location}, I can say the {aspect} {action}.	exceeded all my expectations
The spa treatment was overpriced and underwhelming. There were several issues during our stay.	Travel & Vacation	1	negative	The {aspect} {action}. {detail}.	was overpriced and underwhelming
For a adventure trip, the pool area was a complete disappointment.	Travel & Vacation	1	negative	For a {trip_type} trip, the {aspect} {action}.	was a complete disappointment
We booked through a trusted travel agent and the check-in process was absolutely wonderful.	Travel & Vacation	4	positive	We booked {qualifier} and the {aspect} {action}.	was absolutely wonderful
The flight experience made the whole trip worthwhile. Everything was exactly as advertised.	Travel & Vacation	5	positive	The {aspect} {action}. {detail}.	made the whole trip worthwhile
I picked up newsletter by a well-known columnist and it was an engaging and captivating read.	Media & Publishing	5	positive	I picked up {media_type} by {creator} and it {action}.	was an engaging and captivating read
For anyone interested in climate change, this online journal was forgettable but not terrible.	Media & Publishing	3	neutral	For anyone interested in {topic}, this {media_type} {action}.	was forgettable but not terrible
I visited a seaside resort in Bali and the spa treatment was average overall.	Travel & Vacation	3	neutral	I visited {location} and the {aspect} {action}.	was average overall
The latest weekly digest from an online-only outlet kept me hooked from start to finish.	Media & Publishing	5	positive	The latest {media_type} from {publisher} {action}.	kept me hooked from start to finish
I visited a city hotel in Tokyo and the customer service was beautifully organized.	Travel & Vacation	5	positive	I visited {location} and the {aspect} {action}.	was beautifully organized
Compared to other places, the customer service here was average overall. Might work for a short stay.	Travel & Vacation	3	neutral	Compared to other places, the {aspect} here {action}. {recommendation}.	was average overall
We booked through a trusted travel agent and the room service provided outstanding service.	Travel & Vacation	4	positive	We booked {qualifier} and the {aspect} {action}.	provided outstanding service
As a long-time fan of the genre, I think this online journal was clickbait with no real substance.	Media & Publishing	2	negative	As a {reader_type}, I think this {media_type} {action}.	was clickbait with no real substance
The latest special report from an online-only outlet delivered exceptional storytelling.	Media & Publishing	5	positive	The latest {media_type} from {publisher} {action}.	delivered exceptional storytelling
The check-in process felt like a dream come true, which really shaped our family experience.	Travel & Vacation	5	positive	The {aspect} {action}, which really shaped our {trip_type} experience.	felt like a dream come true
Overall the hotel room felt like a dream come true. Through a trusted travel agent.	Travel & Vacation	4	positive	Overall the {aspect} {action}. {qualifier}.	felt like a dream come true
This magazine about technology trends set a new standard for the genre. I have already recommended it to friends.	Media & Publishing	4	positive	This {media_type} about {topic} {action}. {recommendation}.	set a new standard for the genre
The beach access at an all-inclusive in Cancun was dirty and poorly maintained. There were both highs and lows during our stay.	Travel & Vacation	1	negative	The {aspect} at {location} {action}. {detail}.	was dirty and poorly maintained
Overall the beach access made the whole trip worthwhile. A package deal for our anniversary and it delivered.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	made the whole trip worthwhile
The latest podcast transcript from a well-established media group had some interesting parts but dragged.	Media & Publishing	3	neutral	The latest {media_type} from {publisher} {action}.	had some interesting parts but dragged
The newspaper was riddled with errors and typos. The price-to-value ratio is fair.	Media & Publishing	2	negative	The {media_type} {action}. {qualifier}.	was riddled with errors and typos
The flight experience at a boutique hotel in Paris felt like a dream come true. We could hear noise all night long.	Travel & Vacation	5	positive	The {aspect} at {location} {action}. {detail}.	felt like a dream come true
The breakfast buffet at an all-inclusive in Cancun was acceptable but unremarkable. There were both highs and lows during our stay.	Travel & Vacation	3	neutral	The {aspect} at {location} {action}. {detail}.	was acceptable but unremarkable
Overall the pool area was overpriced and underwhelming. The most expensive package but it was not worth it.	Travel & Vacation	1	negative	Overall the {aspect} {action}. {qualifier}.	was overpriced and underwhelming
The latest magazine from a major publishing house was misleading and full of bias.	Media & Publishing	2	negative	The latest {media_type} from {publisher} {action}.	was misleading and full of bias
During our stay, the tour guide was the worst I have ever seen. I would not recommend this to anyone.	Travel & Vacation	1	negative	During our stay, the {aspect} {action}. {recommendation}.	was the worst I have ever seen
We booked a last-minute deal online and the beach access was average overall.	Travel & Vacation	3	neutral	We booked {qualifier} and the {aspect} {action}.	was average overall
As a first-time buyer, I think this anthology neither impressed nor disappointed me.	Media & Publishing	3	neutral	As a {reader_type}, I think this {media_type} {action}.	neither impressed nor disappointed me
I subscribed for the modern politics coverage and the quarterly review offered fresh and insightful content.	Media & Publishing	4	positive	I subscribed for the {topic} coverage and the {media_type} {action}.	offered fresh and insightful content
During our stay, the tour guide was spotless and well-maintained. I tell everyone about this place.	Travel & Vacation	5	positive	During our stay, the {aspect} {action}. {recommendation}.	was spotless and well-maintained
For anyone interested in cultural history, this podcast transcript was the worst publication I have read.	Media & Publishing	1	negative	For anyone interested in {topic}, this {media_type} {action}.	was the worst publication I have read
The special report delivered exceptional storytelling. The illustrations and layout were top-notch.	Media & Publishing	4	positive	The {media_type} {action}. {detail}.	delivered exceptional storytelling
After reading the special report on global economics, I found it wasted my time completely. The arguments fell apart under any scrutiny.	Media & Publishing	1	negative	After reading the {media_type} on {topic}, I found it {action}. {detail}.	wasted my time completely
During our stay, the room service made the whole trip worthwhile. Save your money and look elsewhere.	Travel & Vacation	4	positive	During our stay, the {aspect} {action}. {recommendation}.	made the whole trip worthwhile
The latest newspaper from a university publisher had some interesting parts but dragged.	Media & Publishing	3	neutral	The latest {media_type} from {publisher} {action}.	had some interesting parts but dragged
We booked a mid-range option after comparing prices and the spa treatment was absolutely wonderful.	Travel & Vacation	5	positive	We booked {qualifier} and the {aspect} {action}.	was absolutely wonderful
We booked the cheapest option and it showed and the airport transfer exceeded all my expectations.	Travel & Vacation	4	positive	We booked {qualifier} and the {aspect} {action}.	exceeded all my expectations
The latest newspaper from an online-only outlet was beautifully written and polished.	Media & Publishing	4	positive	The latest {media_type} from {publisher} {action}.	was beautifully written and polished
The quarterly review had zero editorial quality. It fills a gap in the market.	Media & Publishing	2	negative	The {media_type} {action}. {qualifier}.	had zero editorial quality
After two weeks at a city hotel in Tokyo, I can say the resort amenities provided outstanding service.	Travel & Vacation	5	positive	After {duration} at {location}, I can say the {aspect} {action}.	provided outstanding service
The latest newspaper from an indie press was riddled with errors and typos.	Media & Publishing	1	negative	The latest {media_type} from {publisher} {action}.	was riddled with errors and typos
I picked up newspaper by a first-time author and it was forgettable but not terrible.	Media & Publishing	3	neutral	I picked up {media_type} by {creator} and it {action}.	was forgettable but not terrible
As a first-time buyer, I think this weekly digest offered fresh and insightful content.	Media & Publishing	4	positive	As a {reader_type}, I think this {media_type} {action}.	offered fresh and insightful content
I picked up quarterly review by a first-time author and it was a standard read with no surprises.	Media & Publishing	3	neutral	I picked up {media_type} by {creator} and it {action}.	was a standard read with no surprises
The editorial quality of the weekly digest was a standard read with no surprises. It depends on your level of interest in the topic.	Media & Publishing	3	neutral	The editorial quality of the {media_type} {action}. {recommendation}.	was a standard read with no surprises
This anthology about space exploration felt lazy and poorly researched. One of the best things I have read this year.	Media & Publishing	1	negative	This {media_type} about {topic} {action}. {recommendation}.	felt lazy and poorly researched
The podcast transcript was forgettable but not terrible. It fills a gap in the market.	Media & Publishing	3	neutral	The {media_type} {action}. {qualifier}.	was forgettable but not terrible
I picked up quarterly review by the editorial board and it was misleading and full of bias.	Media & Publishing	1	negative	I picked up {media_type} by {creator} and it {action}.	was misleading and full of bias
The spa treatment at a cruise ship in the Caribbean was decent for the price. Some things were good and others less so.	Travel & Vacation	3	neutral	The {aspect} at {location} {action}. {detail}.	was decent for the price
I subscribed for the space exploration coverage and the special report delivered exceptional storytelling.	Media & Publishing	5	positive	I subscribed for the {topic} coverage and the {media_type} {action}.	delivered exceptional storytelling
After reading the weekly digest on artificial intelligence, I found it wasted my time completely. The writing was serviceable but not memorable.	Media & Publishing	1	negative	After reading the {media_type} on {topic}, I found it {action}. {detail}.	wasted my time completely
The latest anthology from a university publisher was an engaging and captivating read.	Media & Publishing	4	positive	The latest {media_type} from {publisher} {action}.	was an engaging and captivating read
After reading the special report on health and wellness, I found it set a new standard for the genre. It covered familiar ground competently.	Media & Publishing	5	positive	After reading the {media_type} on {topic}, I found it {action}. {detail}.	set a new standard for the genre
The pool area at a city hotel in Tokyo was dirty and poorly maintained. It was not worth the money at all.	Travel & Vacation	1	negative	The {aspect} at {location} {action}. {detail}.	was dirty and poorly maintained
After a full week at a boutique hotel in Paris, I can say the room service ruined the entire vacation.	Travel & Vacation	2	negative	After {duration} at {location}, I can say the {aspect} {action}.	ruined the entire vacation
The flight experience was acceptable but unremarkable. There were both highs and lows during our stay.	Travel & Vacation	3	neutral	The {aspect} {action}. {detail}.	was acceptable but unremarkable
The newspaper was riddled with errors and typos. Seasoned readers will find it painfully lacking.	Media & Publishing	1	negative	The {media_type} {action}. {qualifier}.	was riddled with errors and typos
The newspaper was a standard read with no surprises. The price-to-value ratio is fair.	Media & Publishing	3	neutral	The {media_type} {action}. {qualifier}.	was a standard read with no surprises
The anthology provided real depth and nuance. It had a few interesting points buried in filler.	Media & Publishing	4	positive	The {media_type} {action}. {detail}.	provided real depth and nuance
For anyone interested in global economics, this newspaper was beautifully written and polished.	Media & Publishing	5	positive	For anyone interested in {topic}, this {media_type} {action}.	was beautifully written and polished
After reading the special report on technology trends, I found it set a new standard for the genre. The writing was serviceable but not memorable.	Media & Publishing	5	positive	After reading the {media_type} on {topic}, I found it {action}. {detail}.	set a new standard for the genre
The editorial quality of the newspaper was the worst publication I have read. Avoid unless you enjoy being frustrated.	Media & Publishing	1	negative	The editorial quality of the {media_type} {action}. {recommendation}.	was the worst publication I have read
Overall the customer service provided outstanding service. Whatever was available on short notice.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	provided outstanding service
During our stay, the flight experience was a complete disappointment. I tell everyone about this place.	Travel & Vacation	2	negative	During our stay, the {aspect} {action}. {recommendation}.	was a complete disappointment
As a casual reader, I think this digital edition covered the basics adequately.	Media & Publishing	3	neutral	As a {reader_type}, I think this {media_type} {action}.	covered the basics adequately
The editorial quality of the quarterly review kept me hooked from start to finish. Decent enough to skim on a lazy afternoon.	Media & Publishing	5	positive	The editorial quality of the {media_type} {action}. {recommendation}.	kept me hooked from start to finish
During our stay, the room service met basic expectations. It depends on what you are looking for.	Travel & Vacation	3	neutral	During our stay, the {aspect} {action}. {recommendation}.	met basic expectations
Compared to other places, the beach access here was dirty and poorly maintained. Save your money and look elsewhere.	Travel & Vacation	1	negative	Compared to other places, the {aspect} here {action}. {recommendation}.	was dirty and poorly maintained
After reading the digital edition on space exploration, I found it was the worst publication I have read. There was nothing in it I had not read before.	Media & Publishing	2	negative	After reading the {media_type} on {topic}, I found it {action}. {detail}.	was the worst publication I have read
We booked a last-minute deal online and the airport transfer was dirty and poorly maintained.	Travel & Vacation	2	negative	We booked {qualifier} and the {aspect} {action}.	was dirty and poorly maintained
The newsletter was an engaging and captivating read. It fills a gap in the market.	Media & Publishing	4	positive	The {media_type} {action}. {qualifier}.	was an engaging and captivating read
The breakfast buffet at a seaside resort in Bali was dirty and poorly maintained. It was not worth the money at all.	Travel & Vacation	2	negative	The {aspect} at {location} {action}. {detail}.	was dirty and poorly maintained
I visited a countryside B&B in Tuscany and the breakfast buffet was beautifully organized.	Travel & Vacation	4	positive	I visited {location} and the {aspect} {action}.	was beautifully organized
After five nights at a countryside B&B in Tuscany, I can say the breakfast buffet fell far below expectations.	Travel & Vacation	1	negative	After {duration} at {location}, I can say the {aspect} {action}.	fell far below expectations
This quarterly review about space exploration neither impressed nor disappointed me. Decent enough to skim on a lazy afternoon.	Media & Publishing	3	neutral	This {media_type} about {topic} {action}. {recommendation}.	neither impressed nor disappointed me
I visited a safari camp in Kenya and the hotel room fell far below expectations.	Travel & Vacation	1	negative	I visited {location} and the {aspect} {action}.	fell far below expectations
The editorial quality of the special report was misleading and full of bias. Perfect for a long flight or commute.	Media & Publishing	2	negative	The editorial quality of the {media_type} {action}. {recommendation}.	was misleading and full of bias
The customer service was a truly memorable experience. Every detail was thoughtfully arranged.	Travel & Vacation	5	positive	The {aspect} {action}. {detail}.	was a truly memorable experience
After a full week at a cruise ship in the Caribbean, I can say the airport transfer was average overall.	Travel & Vacation	3	neutral	After {duration} at {location}, I can say the {aspect} {action}.	was average overall
This anthology about technology trends was an engaging and captivating read. I cancelled my subscription after this.	Media & Publishing	5	positive	This {media_type} about {topic} {action}. {recommendation}.	was an engaging and captivating read
The editorial quality of the quarterly review delivered exceptional storytelling. Worth subscribing just for this.	Media & Publishing	4	positive	The editorial quality of the {media_type} {action}. {recommendation}.	delivered exceptional storytelling
Compared to other places, the check-in process here made the whole trip worthwhile. Worth every penny for the experience.	Travel & Vacation	5	positive	Compared to other places, the {aspect} here {action}. {recommendation}.	made the whole trip worthwhile
After five nights at a city hotel in Tokyo, I can say the breakfast buffet was beautifully organized.	Travel & Vacation	5	positive	After {duration} at {location}, I can say the {aspect} {action}.	was beautifully organized
This digital edition about climate change was an engaging and captivating read. Perfect for a long flight or commute.	Media & Publishing	4	positive	This {media_type} about {topic} {action}. {recommendation}.	was an engaging and captivating read
Compared to other places, the tour guide here was absolutely wonderful. Great for couples looking for a getaway.	Travel & Vacation	4	positive	Compared to other places, the {aspect} here {action}. {recommendation}.	was absolutely wonderful
Compared to other places, the spa treatment here provided outstanding service. There are comparable options in the area.	Travel & Vacation	4	positive	Compared to other places, the {aspect} here {action}. {recommendation}.	provided outstanding service
The editorial quality of the magazine was the worst publication I have read. Decent enough to skim on a lazy afternoon.	Media & Publishing	2	negative	The editorial quality of the {media_type} {action}. {recommendation}.	was the worst publication I have read
After five nights at a city hotel in Tokyo, I can say the resort amenities was nothing special.	Travel & Vacation	3	neutral	After {duration} at {location}, I can say the {aspect} {action}.	was nothing special
The breakfast buffet was overpriced and underwhelming, which really shaped our solo experience.	Travel & Vacation	1	negative	The {aspect} {action}, which really shaped our {trip_type} experience.	was overpriced and underwhelming
I subscribed for the cultural history coverage and the anthology was a standout piece of journalism.	Media & Publishing	5	positive	I subscribed for the {topic} coverage and the {media_type} {action}.	was a standout piece of journalism
For a solo trip, the resort amenities felt like a dream come true.	Travel & Vacation	4	positive	For a {trip_type} trip, the {aspect} {action}.	felt like a dream come true
During our stay, the tour guide was acceptable but unremarkable. Might work for a short stay.	Travel & Vacation	3	neutral	During our stay, the {aspect} {action}. {recommendation}.	was acceptable but unremarkable
I visited a countryside B&B in Tuscany and the spa treatment felt like a dream come true.	Travel & Vacation	5	positive	I visited {location} and the {aspect} {action}.	felt like a dream come true
Overall the breakfast buffet was a truly memorable experience. A mid-range option after comparing prices.	Travel & Vacation	5	positive	Overall the {aspect} {action}. {qualifier}.	was a truly memorable experience
I subscribed for the climate change coverage and the magazine had zero editorial quality.	Media & Publishing	1	negative	I subscribed for the {topic} coverage and the {media_type} {action}.	had zero editorial quality
The special report was a standout piece of journalism. The illustrations and layout were top-notch.	Media & Publishing	4	positive	The {media_type} {action}. {detail}.	was a standout piece of journalism
As a first-time buyer, I think this quarterly review delivered exceptional storytelling.	Media & Publishing	4	positive	As a {reader_type}, I think this {media_type} {action}.	delivered exceptional storytelling
I picked up magazine by the editorial board and it provided real depth and nuance.	Media & Publishing	5	positive	I picked up {media_type} by {creator} and it {action}.	provided real depth and nuance
Compared to other places, the airport transfer here felt like a dream come true. Worth every penny for the experience.	Travel & Vacation	4	positive	Compared to other places, the {aspect} here {action}. {recommendation}.	felt like a dream come true
